Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad
2019-09-20,67,120,96,86,53
2019-09-21,74,106,112,89,61
2019-09-22,81,126,86,81,61
2019-09-23,91,135,89,72,65
2019-09-24,100,114,103,85,60
2019-09-25,81,93,100,92,49
2019-09-26,64,99,87,70,53
2019-09-27,83,103,78,67,38
2019-09-28,99,105,78,54,44
2019-09-29,93,116,68,52,63
2019-09-30,73,106,75,52,75
2019-10-01,88,109,98,65,87
2019-10-02,92,122,105,66,72
2019-10-03,95,110,140,76,85
2019-10-04,104,72,113,91,81
2019-10-05,107,78,108,104,71
2019-10-06,85,145,127,126,82
2019-10-07,88,108,133,146,86
2019-10-08,92,141,123,167,95
2019-10-09,89,114,165,197,92
2019-10-10,146,92,208,149,80
2019-10-11,95,87,243,160,70
2019-10-12,90,92,235,162,67
2019-10-13,72,89,282,160,70
2019-10-14,73,86,285,208,88
2019-10-15,79,75,291,198,98
2019-10-16,71,64,320,198,98
2019-10-17,75,61,300,222,117
2019-10-18,69,80,265,226,64
2019-10-19,71,75,170,210,54
2019-10-20,56,73,242,260,63
2019-10-21,69,71,254,301,53
2019-10-22,69,69,243,288,71
2019-10-23,66,81,248,280,78
2019-10-24,62,67,335,293,72
2019-10-25,65,86,331,235,51
2019-10-26,59,121,315,180,52
2019-10-27,74,306,354,193,59
2019-10-28,88,208,417,356,126
2019-10-29,80,83,419,356,94
2019-10-30,78,84,452,330,82
2019-10-31,68,141,460,364,76
2019-11-01,84,133,591,383,54
2019-11-02,77,76,473,428,66
2019-11-03,89,91,659,431,84
2019-11-04,95,222,532,453,96
2019-11-05,139,261,385,455,155
2019-11-06,169,229,265,353,177
2019-11-07,174,273,296,369,155
2019-11-08,159,294,346,362,131
2019-11-09,116,253,321,332,156
2019-11-10,96,230,339,265,169
2019-11-11,124,192,376,245,122
2019-11-12,96,77,475,307,104
2019-11-13,83,76,532,362,123
2019-11-14,80,92,537,357,125
2019-11-15,77,84,595,342,127
2019-11-16,82,57,438,326,141
2019-11-17,76,122,273,289,131
2019-11-18,72,90,245,187,145
2019-11-19,74,63,251,225,165
2019-11-20,77,47,315,300,181
2019-11-21,86,56,375,330,161
2019-11-22,96,60,377,327,161
2019-11-23,90,64,334,330,159
2019-11-24,79,110,264,292,156
2019-11-25,83,86,269,276,163
2019-11-26,88,77,284,365,176
2019-11-27,89,80,166,373,154
2019-11-28,86,63,106,377,146
2019-11-29,75,53,89,262,129
2019-11-30,75,48,175,178,127
2019-12-01,65,60,257,207,127
2019-12-02,70,49,299,246,92
2019-12-03,76,56,302,275,75
2019-12-04,86,71,313,291,144
2019-12-05,87,93,389,340,172
2019-12-06,103,107,423,362,178
2019-12-07,89,76,382,343,186
2019-12-08,68,69,404,352,156
2019-12-09,70,61,371,308,119
2019-12-10,74,56,377,314,117
2019-12-11,73,72,430,361,125
2019-12-12,77,62,471,348,125
2019-12-13,74,52,322,304,85
2019-12-14,74,68,179,147,78
2019-12-15,68,70,205,126,87
2019-12-16,69,59,202,153,96
2019-12-17,69,62,178,164,120
2019-12-18,82,92,273,170,150
2019-12-19,85,83,354,251,147
2019-12-20,91,106,452,323,151
2019-12-21,95,126,441,366,172
2019-12-22,88,134,351,365,166
2019-12-23,92,92,321,306,157
2019-12-24,89,99,376,315,130
2019-12-25,76,99,384,307,131
2019-12-26,95,110,340,327,128
2019-12-27,98,77,372,326,119
2019-12-28,82,65,425,352,130
2019-12-29,80,92,455,339,158
2019-12-30,93,83,506,320,143
2019-12-31,97,84,417,350,107
2020-01-01,82,70,492,442,82
2020-01-02,81,57,485,361,64
2020-01-03,85,74,426,313,64
2020-01-04,95,64,366,245,87
2020-01-05,118,62,354,210,112
2020-01-06,81,61,335,262,125
2020-01-07,75,55,285,308,93
2020-01-08,93,73,281,344,82
2020-01-09,101,79,231,247,84
2020-01-10,94,74,255,198,123
2020-01-11,78,72,309,281,149
2020-01-12,79,83,352,377,140
2020-01-13,106,140,381,377,128
2020-01-14,121,230,314,323,134
2020-01-15,111,168,241,354,119
2020-01-16,114,74,286,294,76
2020-01-17,106,62,287,122,66
2020-01-18,86,65,262,161,69
2020-01-19,66,67,290,138,74
2020-01-20,81,69,282,191,77
2020-01-21,90,85,359,256,84
2020-01-22,87,93,378,356,84
2020-01-23,82,104,273,249,106
2020-01-24,108,123,155,156,125
2020-01-25,100,110,251,267,133
2020-01-26,97,87,349,303,131
2020-01-27,98,78,365,337,128
2020-01-28,102,85,302,325,107
2020-01-29,115,84,218,313,128
2020-01-30,112,87,195,195,126
2020-01-31,111,78,203,147,141
2020-02-01,102,63,244,224,99
2020-02-02,94,55,254,216,77
2020-02-03,79,63,297,239,76
2020-02-04,82,74,336,307,71
2020-02-05,86,94,344,278,70
2020-02-06,96,89,277,230,80
2020-02-07,96,75,307,309,80
2020-02-08,105,64,315,248,79
2020-02-09,101,61,310,272,82
2020-02-10,103,58,328,275,68
2020-02-11,87,69,347,267,75
2020-02-12,80,81,343,253,94
2020-02-13,84,93,279,244,122
2020-02-14,111,118,186,192,146
2020-02-15,128,121,174,214,154
2020-02-16,120,82,254,209,140
2020-02-17,99,72,323,283,126
2020-02-18,103,85,292,232,116
2020-02-19,101,84,300,249,112
2020-02-20,94,77,253,227,97
2020-02-21,90,75,170,198,86
2020-02-22,78,76,104,103,72
2020-02-23,81,65,221,173,68
2020-02-24,82,77,169,222,70
2020-02-25,107,81,244,167,86
2020-02-26,104,84,303,97,112
2020-02-27,112,83,270,92,108
2020-02-28,98,75,214,116,97
2020-02-29,95,72,144,147,91
2020-03-01,101,80,105,148,92
2020-03-02,103,76,192,136,95
2020-03-03,137,96,226,144,97
2020-03-04,131,84,200,191,106
2020-03-05,117,77,112,182,113
2020-03-06,100,61,82,125,100
2020-03-07,93,69,77,80,85
2020-03-08,91,57,156,91,77
2020-03-09,99,65,138,128,70
2020-03-10,93,61,186,163,65
2020-03-11,95,76,128,165,62
2020-03-12,97,65,125,112,78
2020-03-13,90,72,170,111,79
2020-03-14,86,74,131,74,75
2020-03-15,88,79,124,96,82
2020-03-16,79,66,148,86,71
2020-03-17,77,76,164,134,67
2020-03-18,78,92,162,164,67
2020-03-19,91,88,191,183,87
2020-03-20,100,95,209,252,79
2020-03-21,103,80,205,219,84
2020-03-22,99,71,198,128,102
2020-03-23,85,73,127,122,73
2020-03-24,106,57,124,207,66
2020-03-25,70,58,92,237,60
2020-03-26,61,54,93,108,59
2020-03-27,67,59,76,77,65
2020-03-28,70,55,51,73,70
2020-03-29,66,53,64,64,75
2020-03-30,72,50,74,69,72
2020-03-31,68,60,81,85,68
2020-04-01,64,75,80,116,87
2020-04-02,70,74,78,115,88
2020-04-03,82,72,84,81,73
2020-04-04,74,67,90,71,67
2020-04-05,77,66,103,91,66
2020-04-06,65,57,134,90,64
2020-04-07,62,55,100,75,77
2020-04-08,67,55,91,77,56
2020-04-09,65,55,89,94,59
2020-04-10,76,80,111,81,62
2020-04-11,70,60,126,121,55
2020-04-12,64,59,102,151,61
2020-04-13,72,64,119,93,68
2020-04-14,72,65,134,157,74
2020-04-15,74,62,152,138,74
2020-04-16,66,65,172,160,70
2020-04-17,74,65,123,211,74
2020-04-18,94,56,102,140,75
2020-04-19,67,59,95,125,67
2020-04-20,53,59,115,91,58
2020-04-21,65,61,102,81,54
2020-04-22,71,60,122,84,50
2020-04-23,63,56,129,112,53
2020-04-24,69,58,143,142,63
2020-04-25,66,67,121,120,62
2020-04-26,61,66,119,95,71
2020-04-27,59,60,98,69,56
2020-04-28,71,68,105,64,56
2020-04-29,62,69,123,74,51
2020-04-30,61,70,128,83,59
2020-05-01,74,71,140,82,67
2020-05-02,72,70,127,67,54
2020-05-03,71,71,110,63,70
2020-05-04,79,66,92,73,77
2020-05-05,91,81,117,83,71
2020-05-06,85,78,139,64,73
2020-05-07,82,73,140,73,59
2020-05-08,73,76,138,77,65
2020-05-09,76,65,142,103,69
2020-05-10,78,69,127,122,65
2020-05-11,77,66,113,140,83
2020-05-12,82,68,122,106,74
2020-05-13,66,69,132,143,64
2020-05-14,66,77,154,107,60
2020-05-15,73,70,125,142,60
2020-05-16,74,82,175,143,67
2020-05-17,70,68,202,107,70
2020-05-18,68,76,222,151,72
2020-05-19,72,82,238,113,93
2020-05-20,79,90,196,209,106
2020-05-21,70,92,149,152,109
2020-05-22,68,102,199,158,114
2020-05-23,72,77,202,164,122
2020-05-24,66,81,174,134,116
2020-05-25,70,79,157,173,102
2020-05-26,66,79,153,147,89
2020-05-27,75,77,156,205,87
2020-05-28,74,79,174,135,86
2020-05-29,66,112,129,78,84
2020-05-30,72,105,84,97,65
2020-05-31,61,88,80,81,67
2020-06-01,49,101,100,85,55
2020-06-02,40,95,123,99,79
2020-06-03,42,76,123,110,38
2020-06-04,43,99,144,142,33
2020-06-05,55,81,126,100,38
2020-06-06,55,92,102,84,58
2020-06-07,55,128,104,70,64
2020-06-08,55,85,112,77,54
2020-06-09,58,87,138,148,57
2020-06-10,70,80,154,193,48
2020-06-11,59,106,142,183,42
2020-06-12,49,169,152,166,42
2020-06-13,50,112,132,117,38
2020-06-14,49,80,147,91,32
2020-06-15,47,79,130,79,33
2020-06-16,55,86,126,76,31
2020-06-17,57,96,110,73,29
2020-06-18,65,112,107,75,30
2020-06-19,65,109,132,70,37
2020-06-20,56,152,158,78,52
2020-06-21,52,140,105,71,56
2020-06-22,49,106,104,64,60
2020-06-23,56,109,85,72,51
2020-06-24,63,102,71,90,51
2020-06-25,63,108,86,116,52
2020-06-26,58,95,104,81,52
2020-06-27,51,95,112,74,58
2020-06-28,61,98,196,77,49
2020-06-29,65,104,233,65,47
2020-06-30,63,110,114,69,46
2020-07-01,43,92,101,76,48
